Geography,Product,Time,Dollar Sales,Unit Sales,SKU
Flash Foods-SRMA - Conv,ELECTRONIC SMOKING DEVICES,4 Weeks Ending 08-14-16,78210.02884,10069.45026,E-Cigs Total
Flash Foods-SRMA - Conv,ELECTRONIC SMOKING DEVICES,4 Weeks Ending 09-11-16,70794.71765,9134.296864,E-Cigs Total
Flash Foods-SRMA - Conv,ELECTRONIC SMOKING DEVICES,4 Weeks Ending 10-09-16,72392.3435,9215.781903,E-Cigs Total
Flash Foods-SRMA - Conv,ELECTRONIC SMOKING DEVICES,4 Weeks Ending 11-06-16,76381.7993,9250.590122,E-Cigs Total
Flash Foods-SRMA - Conv,ELECTRONIC SMOKING DEVICES,4 Weeks Ending 12-04-16,84460.57065,9955.072084,E-Cigs Total
Flash Foods-SRMA - Conv,ELECTRONIC SMOKING DEVICES,4 Weeks Ending 01-01-17,78054.98781,9498.39765,E-Cigs Total
Flash Foods-SRMA - Conv,ELECTRONIC SMOKING DEVICES,4 Weeks Ending 01-29-17,86529.55535,10144.28666,E-Cigs Total
Flash Foods-SRMA - Conv,ELECTRONIC SMOKING DEVICES,4 Weeks Ending 02-26-17,81350.68447,9559.402009,E-Cigs Total
Flash Foods-SRMA - Conv,ELECTRONIC SMOKING DEVICES,4 Weeks Ending 03-26-17,98663.98495,13046.30437,E-Cigs Total
Flash Foods-SRMA - Conv,ELECTRONIC SMOKING DEVICES,4 Weeks Ending 04-23-17,95297.66169,12657.01823,E-Cigs Total
Flash Foods-SRMA - Conv,ELECTRONIC SMOKING DEVICES,4 Weeks Ending 05-21-17,92488.14554,12331.36881,E-Cigs Total
Flash Foods-SRMA - Conv,ELECTRONIC SMOKING DEVICES,4 Weeks Ending 06-18-17,93009.71552,11770.69301,E-Cigs Total
Flash Foods-SRMA - Conv,ELECTRONIC SMOKING DEVICES,4 Weeks Ending 07-16-17,104154.8053,13374.44877,E-Cigs Total
Flash Foods-SRMA - Conv,ELECTRONIC SMOKING DEVICES,4 Weeks Ending 08-13-17,101037.8621,13094.46892,E-Cigs Total
Flash Foods-SRMA - Conv,ELECTRONIC SMOKING DEVICES,4 Weeks Ending 09-10-17,106519.5725,13851.47487,E-Cigs Total
Flash Foods-SRMA - Conv,ELECTRONIC SMOKING DEVICES,4 Weeks Ending 10-08-17,110304.2917,13430.78443,E-Cigs Total
Flash Foods-SRMA - Conv,ELECTRONIC SMOKING DEVICES,4 Weeks Ending 11-05-17,103048.5338,12590.20816,E-Cigs Total
Flash Foods-SRMA - Conv,ELECTRONIC SMOKING DEVICES,4 Weeks Ending 12-03-17,102378.6454,12916.92715,E-Cigs Total
Flash Foods-SRMA - Conv,ELECTRONIC SMOKING DEVICES,4 Weeks Ending 12-31-17,100987.7253,12695.35181,E-Cigs Total
Flash Foods-SRMA - Conv,ELECTRONIC SMOKING DEVICES,4 Weeks Ending 01-28-18,108863.4143,13648.14697,E-Cigs Total
Flash Market-SRMA - Conv,CIGARETTES,4 Weeks Ending 01-31-16,1487702.201,275460.9934,Cigarettes Total
Flash Market-SRMA - Conv,CIGARETTES,4 Weeks Ending 02-28-16,1586686.848,292813.5162,Cigarettes Total
Flash Market-SRMA - Conv,CIGARETTES,4 Weeks Ending 03-27-16,1611389.713,297440.7189,Cigarettes Total
Flash Market-SRMA - Conv,CIGARETTES,4 Weeks Ending 04-24-16,1655415.954,307123.9438,Cigarettes Total
Flash Market-SRMA - Conv,CIGARETTES,4 Weeks Ending 05-22-16,1657908.51,306738.5399,Cigarettes Total
Flash Market-SRMA - Conv,CIGARETTES,4 Weeks Ending 06-19-16,1725674.92,318071.5158,Cigarettes Total
Flash Market-SRMA - Conv,CIGARETTES,4 Weeks Ending 07-17-16,1749180.689,321440.0752,Cigarettes Total
Flash Market-SRMA - Conv,CIGARETTES,4 Weeks Ending 08-14-16,1733889.41,318157.3429,Cigarettes Total
Flash Market-SRMA - Conv,CIGARETTES,4 Weeks Ending 09-11-16,1717873.82,316809.6827,Cigarettes Total
Flash Market-SRMA - Conv,CIGARETTES,4 Weeks Ending 10-09-16,1735232.466,318830.2756,Cigarettes Total
Flash Market-SRMA - Conv,CIGARETTES,4 Weeks Ending 11-06-16,1622843.719,299607.8398,Cigarettes Total
Flash Market-SRMA - Conv,CIGARETTES,4 Weeks Ending 12-04-16,1650557.239,304112.5644,Cigarettes Total
Flash Market-SRMA - Conv,CIGARETTES,4 Weeks Ending 01-01-17,1597734.465,293542.8767,Cigarettes Total
Flash Market-SRMA - Conv,CIGARETTES,4 Weeks Ending 01-29-17,1581527.477,288540.9866,Cigarettes Total
Flash Market-SRMA - Conv,CIGARETTES,4 Weeks Ending 02-26-17,1592405.056,289458.3141,Cigarettes Total
Flash Market-SRMA - Conv,CIGARETTES,4 Weeks Ending 03-26-17,1607768.879,288398.8026,Cigarettes Total
Flash Market-SRMA - Conv,CIGARETTES,4 Weeks Ending 04-23-17,1704051.88,305379.8224,Cigarettes Total
Flash Market-SRMA - Conv,CIGARETTES,4 Weeks Ending 05-21-17,1681485.931,297944.8851,Cigarettes Total
Flash Market-SRMA - Conv,CIGARETTES,4 Weeks Ending 06-18-17,1581994.091,279104.5139,Cigarettes Total
Flash Market-SRMA - Conv,CIGARETTES,4 Weeks Ending 07-16-17,1608694.645,284526.2729,Cigarettes Total
Flash Market-SRMA - Conv,CIGARETTES,4 Weeks Ending 08-13-17,1614696.825,282503.2228,Cigarettes Total
Flash Market-SRMA - Conv,CIGARETTES,4 Weeks Ending 09-10-17,1546129.688,274106.7616,Cigarettes Total
Flash Market-SRMA - Conv,CIGARETTES,4 Weeks Ending 10-08-17,1559627.147,275016.7634,Cigarettes Total
Flash Market-SRMA - Conv,CIGARETTES,4 Weeks Ending 11-05-17,1556474.835,270725.3292,Cigarettes Total
Flash Market-SRMA - Conv,CIGARETTES,4 Weeks Ending 12-03-17,1484256.111,258551.8598,Cigarettes Total
Flash Market-SRMA - Conv,CIGARETTES,4 Weeks Ending 12-31-17,1448991.131,252451.3875,Cigarettes Total
Flash Market-SRMA - Conv,CIGARETTES,4 Weeks Ending 01-28-18,1351566.44,236304.8575,Cigarettes Total
Flash Market-SRMA - Conv,ELECTRONIC SMOKING DEVICES,4 Weeks Ending 01-31-16,9821.637507,1481.750416,E-Cigs Total
Flash Market-SRMA - Conv,ELECTRONIC SMOKING DEVICES,4 Weeks Ending 02-28-16,11332.56348,1505.85494,E-Cigs Total
Flash Market-SRMA - Conv,ELECTRONIC SMOKING DEVICES,4 Weeks Ending 03-27-16,12207.99423,1604.699805,E-Cigs Total
Flash Market-SRMA - Conv,ELECTRONIC SMOKING DEVICES,4 Weeks Ending 04-24-16,12100.95411,1591.237019,E-Cigs Total
Flash Market-SRMA - Conv,ELECTRONIC SMOKING DEVICES,4 Weeks Ending 05-22-16,13666.21008,1765.263572,E-Cigs Total
Flash Market-SRMA - Conv,ELECTRONIC SMOKING DEVICES,4 Weeks Ending 06-19-16,13768.00186,1792.180134,E-Cigs Total
Flash Market-SRMA - Conv,ELECTRONIC SMOKING DEVICES,4 Weeks Ending 07-17-16,12891.17492,1723.238435,E-Cigs Total
Flash Market-SRMA - Conv,ELECTRONIC SMOKING DEVICES,4 Weeks Ending 08-14-16,12259.09536,1628.983586,E-Cigs Total
Flash Market-SRMA - Conv,ELECTRONIC SMOKING DEVICES,4 Weeks Ending 09-11-16,14075.37137,1885.888682,E-Cigs Total
Flash Market-SRMA - Conv,ELECTRONIC SMOKING DEVICES,4 Weeks Ending 10-09-16,11523.74528,1587.3613,E-Cigs Total
Flash Market-SRMA - Conv,ELECTRONIC SMOKING DEVICES,4 Weeks Ending 11-06-16,11526.11616,1571.681843,E-Cigs Total
Flash Market-SRMA - Conv,ELECTRONIC SMOKING DEVICES,4 Weeks Ending 12-04-16,12269.91071,1602.781889,E-Cigs Total
Flash Market-SRMA - Conv,ELECTRONIC SMOKING DEVICES,4 Weeks Ending 01-01-17,13028.81708,1662.253684,E-Cigs Total
Flash Market-SRMA - Conv,ELECTRONIC SMOKING DEVICES,4 Weeks Ending 01-29-17,13397.05699,1681.196913,E-Cigs Total
Flash Market-SRMA - Conv,ELECTRONIC SMOKING DEVICES,4 Weeks Ending 02-26-17,13056.03627,1713.84309,E-Cigs Total
Flash Market-SRMA - Conv,ELECTRONIC SMOKING DEVICES,4 Weeks Ending 03-26-17,17325.75491,2031.724458,E-Cigs Total
Flash Market-SRMA - Conv,ELECTRONIC SMOKING DEVICES,4 Weeks Ending 04-23-17,16268.10052,2019.183025,E-Cigs Total
Flash Market-SRMA - Conv,ELECTRONIC SMOKING DEVICES,4 Weeks Ending 05-21-17,16579.78648,2142.097212,E-Cigs Total
Flash Market-SRMA - Conv,ELECTRONIC SMOKING DEVICES,4 Weeks Ending 06-18-17,15010.24384,1756.185516,E-Cigs Total
Flash Market-SRMA - Conv,ELECTRONIC SMOKING DEVICES,4 Weeks Ending 07-16-17,14910.52367,1712.163352,E-Cigs Total
Flash Market-SRMA - Conv,ELECTRONIC SMOKING DEVICES,4 Weeks Ending 08-13-17,14890.52686,1724.466004,E-Cigs Total
Flash Market-SRMA - Conv,ELECTRONIC SMOKING DEVICES,4 Weeks Ending 09-10-17,16673.23637,1911.698478,E-Cigs Total
Flash Market-SRMA - Conv,ELECTRONIC SMOKING DEVICES,4 Weeks Ending 10-08-17,15881.33668,1794.893408,E-Cigs Total
Flash Market-SRMA - Conv,ELECTRONIC SMOKING DEVICES,4 Weeks Ending 11-05-17,14619.77441,1629.451869,E-Cigs Total
Flash Market-SRMA - Conv,ELECTRONIC SMOKING DEVICES,4 Weeks Ending 12-03-17,16304.05883,1825.446388,E-Cigs Total
Flash Market-SRMA - Conv,ELECTRONIC SMOKING DEVICES,4 Weeks Ending 12-31-17,17229.38889,1882.537947,E-Cigs Total
Flash Market-SRMA - Conv,ELECTRONIC SMOKING DEVICES,4 Weeks Ending 01-28-18,16641.64973,1843.050684,E-Cigs Total
Food Fast-SRMA - Conv,CIGARETTES,4 Weeks Ending 01-31-16,1290789.366,220086.7987,Cigarettes Total
Food Fast-SRMA - Conv,CIGARETTES,4 Weeks Ending 02-28-16,1347409.853,229775.3025,Cigarettes Total
Food Fast-SRMA - Conv,CIGARETTES,4 Weeks Ending 03-27-16,1386789.851,237366.4844,Cigarettes Total
Food Fast-SRMA - Conv,CIGARETTES,4 Weeks Ending 04-24-16,1429409.752,243830.3888,Cigarettes Total
Food Fast-SRMA - Conv,CIGARETTES,4 Weeks Ending 05-22-16,1457342.175,248633.7934,Cigarettes Total
Food Fast-SRMA - Conv,CIGARETTES,4 Weeks Ending 06-19-16,1432953.771,241313.6674,Cigarettes Total
Food Fast-SRMA - Conv,CIGARETTES,4 Weeks Ending 07-17-16,1441738.17,243324.1869,Cigarettes Total
Food Fast-SRMA - Conv,CIGARETTES,4 Weeks Ending 08-14-16,1361725.623,230090.6542,Cigarettes Total
Food Fast-SRMA - Conv,CIGARETTES,4 Weeks Ending 09-11-16,1333224.985,223755.919,Cigarettes Total
Food Fast-SRMA - Conv,CIGARETTES,4 Weeks Ending 10-09-16,1317551.485,219557.6302,Cigarettes Total
Food Fast-SRMA - Conv,CIGARETTES,4 Weeks Ending 11-06-16,1306967.253,222002.3495,Cigarettes Total
Food Fast-SRMA - Conv,CIGARETTES,4 Weeks Ending 12-04-16,1239792.864,209731.6868,Cigarettes Total
Food Fast-SRMA - Conv,CIGARETTES,4 Weeks Ending 01-01-17,1231469.727,206826.0665,Cigarettes Total
Food Fast-SRMA - Conv,CIGARETTES,4 Weeks Ending 01-29-17,1172327.209,198148.9332,Cigarettes Total
Food Fast-SRMA - Conv,CIGARETTES,4 Weeks Ending 02-26-17,1249027.529,211900.3064,Cigarettes Total
Food Fast-SRMA - Conv,CIGARETTES,4 Weeks Ending 03-26-17,1302322.903,220847.249,Cigarettes Total
Food Fast-SRMA - Conv,CIGARETTES,4 Weeks Ending 04-23-17,1331437.16,225431.7271,Cigarettes Total
Food Fast-SRMA - Conv,CIGARETTES,4 Weeks Ending 05-21-17,1326915.996,223117.6702,Cigarettes Total
Food Fast-SRMA - Conv,CIGARETTES,4 Weeks Ending 06-18-17,1342639,225344.6042,Cigarettes Total
Food Fast-SRMA - Conv,CIGARETTES,4 Weeks Ending 07-16-17,1372254.949,230781.5879,Cigarettes Total
Food Fast-SRMA - Conv,CIGARETTES,4 Weeks Ending 08-13-17,1342050.992,226216.2827,Cigarettes Total
Food Fast-SRMA - Conv,CIGARETTES,4 Weeks Ending 09-10-17,1342810.582,226225.5996,Cigarettes Total
Food Fast-SRMA - Conv,CIGARETTES,4 Weeks Ending 10-08-17,1325674.111,222974.8377,Cigarettes Total
Food Fast-SRMA - Conv,CIGARETTES,4 Weeks Ending 11-05-17,1313374.821,218220.6982,Cigarettes Total
Food Fast-SRMA - Conv,CIGARETTES,4 Weeks Ending 12-03-17,1280695.659,212803.6453,Cigarettes Total
Food Fast-SRMA - Conv,CIGARETTES,4 Weeks Ending 12-31-17,1226661.964,203684.5836,Cigarettes Total
Food Fast-SRMA - Conv,CIGARETTES,4 Weeks Ending 01-28-18,1172307.09,196237.6833,Cigarettes Total
Food Fast-SRMA - Conv,ELECTRONIC SMOKING DEVICES,4 Weeks Ending 01-31-16,11481.54476,1320.025843,E-Cigs Total
Food Fast-SRMA - Conv,ELECTRONIC SMOKING DEVICES,4 Weeks Ending 02-28-16,11179.53851,1648.898664,E-Cigs Total
Food Fast-SRMA - Conv,ELECTRONIC SMOKING DEVICES,4 Weeks Ending 03-27-16,9164.824082,1448.512419,E-Cigs Total
Food Fast-SRMA - Conv,ELECTRONIC SMOKING DEVICES,4 Weeks Ending 04-24-16,9668.493132,1056.230602,E-Cigs Total
Food Fast-SRMA - Conv,ELECTRONIC SMOKING DEVICES,4 Weeks Ending 05-22-16,11517.52409,1347.086186,E-Cigs Total
Food Fast-SRMA - Conv,ELECTRONIC SMOKING DEVICES,4 Weeks Ending 06-19-16,10462.81966,1306.044472,E-Cigs Total
Food Fast-SRMA - Conv,ELECTRONIC SMOKING DEVICES,4 Weeks Ending 07-17-16,13311.5914,1933.630202,E-Cigs Total
Food Fast-SRMA - Conv,ELECTRONIC SMOKING DEVICES,4 Weeks Ending 08-14-16,11986.66153,1672.030871,E-Cigs Total
Food Fast-SRMA - Conv,ELECTRONIC SMOKING DEVICES,4 Weeks Ending 09-11-16,13074.46726,1708.470349,E-Cigs Total
Food Fast-SRMA - Conv,ELECTRONIC SMOKING DEVICES,4 Weeks Ending 10-09-16,14302.33783,1770.342886,E-Cigs Total
Food Fast-SRMA - Conv,ELECTRONIC SMOKING DEVICES,4 Weeks Ending 11-06-16,11625.78892,1350.672345,E-Cigs Total
Food Fast-SRMA - Conv,ELECTRONIC SMOKING DEVICES,4 Weeks Ending 12-04-16,16928.51398,2310.073173,E-Cigs Total
Food Fast-SRMA - Conv,ELECTRONIC SMOKING DEVICES,4 Weeks Ending 01-01-17,14031.61213,1616.691694,E-Cigs Total
Food Fast-SRMA - Conv,ELECTRONIC SMOKING DEVICES,4 Weeks Ending 01-29-17,12157.57124,1367.355457,E-Cigs Total
Food Fast-SRMA - Conv,ELECTRONIC SMOKING DEVICES,4 Weeks Ending 02-26-17,15054.42552,1799.721666,E-Cigs Total
Food Fast-SRMA - Conv,ELECTRONIC SMOKING DEVICES,4 Weeks Ending 03-26-17,17136.06638,2002.487626,E-Cigs Total
Food Fast-SRMA - Conv,ELECTRONIC SMOKING DEVICES,4 Weeks Ending 04-23-17,14747.36239,1675.25866,E-Cigs Total
Food Fast-SRMA - Conv,ELECTRONIC SMOKING DEVICES,4 Weeks Ending 05-21-17,16163.3035,1728.142347,E-Cigs Total
Food Fast-SRMA - Conv,ELECTRONIC SMOKING DEVICES,4 Weeks Ending 06-18-17,16344.52556,1736.28269,E-Cigs Total
Food Fast-SRMA - Conv,ELECTRONIC SMOKING DEVICES,4 Weeks Ending 07-16-17,14364.9823,1524.242688,E-Cigs Total
Food Fast-SRMA - Conv,ELECTRONIC SMOKING DEVICES,4 Weeks Ending 08-13-17,13751.29456,1444.933523,E-Cigs Total
Food Fast-SRMA - Conv,ELECTRONIC SMOKING DEVICES,4 Weeks Ending 09-10-17,15005.34126,1603.405369,E-Cigs Total
Food Fast-SRMA - Conv,ELECTRONIC SMOKING DEVICES,4 Weeks Ending 10-08-17,19338.31771,2433.549274,E-Cigs Total
Food Fast-SRMA - Conv,ELECTRONIC SMOKING DEVICES,4 Weeks Ending 11-05-17,18689.71297,1953.255826,E-Cigs Total
Food Fast-SRMA - Conv,ELECTRONIC SMOKING DEVICES,4 Weeks Ending 12-03-17,14796.34232,1610.599641,E-Cigs Total
Food Fast-SRMA - Conv,ELECTRONIC SMOKING DEVICES,4 Weeks Ending 12-31-17,15365.65166,1595.607091,E-Cigs Total
Food Fast-SRMA - Conv,ELECTRONIC SMOKING DEVICES,4 Weeks Ending 01-28-18,16026.00538,1718.284886,E-Cigs Total
Giant Eagle - GetGo-RMA - Conv,CIGARETTES,4 Weeks Ending 01-31-16,8931924.99,1410823,Cigarettes Total
Giant Eagle - GetGo-RMA - Conv,CIGARETTES,4 Weeks Ending 02-28-16,9138396.35,1452289,Cigarettes Total
Giant Eagle - GetGo-RMA - Conv,CIGARETTES,4 Weeks Ending 03-27-16,9195672.05,1458032,Cigarettes Total
Giant Eagle - GetGo-RMA - Conv,CIGARETTES,4 Weeks Ending 04-24-16,9453224.29,1498631,Cigarettes Total
Giant Eagle - GetGo-RMA - Conv,CIGARETTES,4 Weeks Ending 05-22-16,9782084.51,1550466,Cigarettes Total
Giant Eagle - GetGo-RMA - Conv,CIGARETTES,4 Weeks Ending 06-19-16,10390484.25,1632045,Cigarettes Total
Giant Eagle - GetGo-RMA - Conv,CIGARETTES,4 Weeks Ending 07-17-16,10383950.43,1617047,Cigarettes Total
Giant Eagle - GetGo-RMA - Conv,CIGARETTES,4 Weeks Ending 08-14-16,10627289.12,1570103,Cigarettes Total
Giant Eagle - GetGo-RMA - Conv,CIGARETTES,4 Weeks Ending 09-11-16,10888222.23,1577288,Cigarettes Total
Giant Eagle - GetGo-RMA - Conv,CIGARETTES,4 Weeks Ending 10-09-16,10634215.43,1536737.015,Cigarettes Total
Giant Eagle - GetGo-RMA - Conv,CIGARETTES,4 Weeks Ending 11-06-16,10415544.18,1504998.16,Cigarettes Total
Giant Eagle - GetGo-RMA - Conv,CIGARETTES,4 Weeks Ending 12-04-16,10221154.58,1459854.873,Cigarettes Total
Giant Eagle - GetGo-RMA - Conv,CIGARETTES,4 Weeks Ending 01-01-17,10067467.29,1428463.478,Cigarettes Total
Giant Eagle - GetGo-RMA - Conv,CIGARETTES,4 Weeks Ending 01-29-17,9468179.472,1345023.12,Cigarettes Total
Giant Eagle - GetGo-RMA - Conv,CIGARETTES,4 Weeks Ending 02-26-17,9623663.49,1363013.443,Cigarettes Total
Giant Eagle - GetGo-RMA - Conv,CIGARETTES,4 Weeks Ending 03-26-17,9557880.65,1350350.8,Cigarettes Total
Giant Eagle - GetGo-RMA - Conv,CIGARETTES,4 Weeks Ending 04-23-17,9956752.827,1417568.88,Cigarettes Total
Giant Eagle - GetGo-RMA - Conv,CIGARETTES,4 Weeks Ending 05-21-17,10233908.01,1463277,Cigarettes Total
Giant Eagle - GetGo-RMA - Conv,CIGARETTES,4 Weeks Ending 06-18-17,10759988.26,1549346,Cigarettes Total
Giant Eagle - GetGo-RMA - Conv,CIGARETTES,4 Weeks Ending 07-16-17,10816296.62,1541782.02,Cigarettes Total
Giant Eagle - GetGo-RMA - Conv,CIGARETTES,4 Weeks Ending 08-13-17,10599181.85,1506873,Cigarettes Total
Giant Eagle - GetGo-RMA - Conv,CIGARETTES,4 Weeks Ending 09-10-17,10523663.75,1513398,Cigarettes Total
Giant Eagle - GetGo-RMA - Conv,CIGARETTES,4 Weeks Ending 10-08-17,10670301.8,1524795,Cigarettes Total
Giant Eagle - GetGo-RMA - Conv,CIGARETTES,4 Weeks Ending 11-05-17,10298375.8,1458509,Cigarettes Total
Giant Eagle - GetGo-RMA - Conv,CIGARETTES,4 Weeks Ending 12-03-17,9874513.23,1399308,Cigarettes Total
Giant Eagle - GetGo-RMA - Conv,CIGARETTES,4 Weeks Ending 12-31-17,9769817.652,1375634.047,Cigarettes Total
Giant Eagle - GetGo-RMA - Conv,CIGARETTES,4 Weeks Ending 01-28-18,9322277.88,1323207,Cigarettes Total
Giant Eagle - GetGo-RMA - Conv,ELECTRONIC SMOKING DEVICES,4 Weeks Ending 01-31-16,132087.85,17693,E-Cigs Total
Giant Eagle - GetGo-RMA - Conv,ELECTRONIC SMOKING DEVICES,4 Weeks Ending 02-28-16,135056.9,17404,E-Cigs Total
Giant Eagle - GetGo-RMA - Conv,ELECTRONIC SMOKING DEVICES,4 Weeks Ending 03-27-16,128272.46,16500,E-Cigs Total
Giant Eagle - GetGo-RMA - Conv,ELECTRONIC SMOKING DEVICES,4 Weeks Ending 04-24-16,128047.76,16550,E-Cigs Total
Giant Eagle - GetGo-RMA - Conv,ELECTRONIC SMOKING DEVICES,4 Weeks Ending 05-22-16,159630.24,20369,E-Cigs Total
Giant Eagle - GetGo-RMA - Conv,ELECTRONIC SMOKING DEVICES,4 Weeks Ending 06-19-16,158232.74,20208,E-Cigs Total
Giant Eagle - GetGo-RMA - Conv,ELECTRONIC SMOKING DEVICES,4 Weeks Ending 07-17-16,155552.06,20501,E-Cigs Total
Giant Eagle - GetGo-RMA - Conv,ELECTRONIC SMOKING DEVICES,4 Weeks Ending 08-14-16,174591.68,23148,E-Cigs Total
Giant Eagle - GetGo-RMA - Conv,ELECTRONIC SMOKING DEVICES,4 Weeks Ending 09-11-16,199676.01,25321,E-Cigs Total
Giant Eagle - GetGo-RMA - Conv,ELECTRONIC SMOKING DEVICES,4 Weeks Ending 10-09-16,213242.5934,25430.89305,E-Cigs Total
Giant Eagle - GetGo-RMA - Conv,ELECTRONIC SMOKING DEVICES,4 Weeks Ending 11-06-16,216352.0729,23871.56509,E-Cigs Total
Giant Eagle - GetGo-RMA - Conv,ELECTRONIC SMOKING DEVICES,4 Weeks Ending 12-04-16,241110.5442,25379.63195,E-Cigs Total
Giant Eagle - GetGo-RMA - Conv,ELECTRONIC SMOKING DEVICES,4 Weeks Ending 01-01-17,240311.7727,24765.1764,E-Cigs Total
Giant Eagle - GetGo-RMA - Conv,ELECTRONIC SMOKING DEVICES,4 Weeks Ending 01-29-17,255501.7976,25299.24,E-Cigs Total
Giant Eagle - GetGo-RMA - Conv,ELECTRONIC SMOKING DEVICES,4 Weeks Ending 02-26-17,262008.5427,25810.93435,E-Cigs Total
Giant Eagle - GetGo-RMA - Conv,ELECTRONIC SMOKING DEVICES,4 Weeks Ending 03-26-17,271936.5896,26615.04,E-Cigs Total
Giant Eagle - GetGo-RMA - Conv,ELECTRONIC SMOKING DEVICES,4 Weeks Ending 04-23-17,271762.2598,26156.22,E-Cigs Total
Giant Eagle - GetGo-RMA - Conv,ELECTRONIC SMOKING DEVICES,4 Weeks Ending 05-21-17,299018.09,28580,E-Cigs Total
Giant Eagle - GetGo-RMA - Conv,ELECTRONIC SMOKING DEVICES,4 Weeks Ending 06-18-17,321429.01,29464.2,E-Cigs Total
Giant Eagle - GetGo-RMA - Conv,ELECTRONIC SMOKING DEVICES,4 Weeks Ending 07-16-17,345967.9197,30263.79,E-Cigs Total
Giant Eagle - GetGo-RMA - Conv,ELECTRONIC SMOKING DEVICES,4 Weeks Ending 08-13-17,367928.67,33009,E-Cigs Total
Giant Eagle - GetGo-RMA - Conv,ELECTRONIC SMOKING DEVICES,4 Weeks Ending 09-10-17,353241.09,32307,E-Cigs Total
Giant Eagle - GetGo-RMA - Conv,ELECTRONIC SMOKING DEVICES,4 Weeks Ending 10-08-17,387134.57,33916,E-Cigs Total
Giant Eagle - GetGo-RMA - Conv,ELECTRONIC SMOKING DEVICES,4 Weeks Ending 11-05-17,396908.69,33660,E-Cigs Total
Giant Eagle - GetGo-RMA - Conv,ELECTRONIC SMOKING DEVICES,4 Weeks Ending 12-03-17,528500.58,39578,E-Cigs Total
Giant Eagle - GetGo-RMA - Conv,ELECTRONIC SMOKING DEVICES,4 Weeks Ending 12-31-17,700281.2055,48145.39999,E-Cigs Total
Giant Eagle - GetGo-RMA - Conv,ELECTRONIC SMOKING DEVICES,4 Weeks Ending 01-28-18,743565.43,51109,E-Cigs Total
Giant Eagle - GetGo-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY BRUULE DISPOSABLE 4 CT - 0819913011381,4 Weeks Ending 05-22-16,29.98,2,JUUL Refill Kits
Giant Eagle - GetGo-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY BRUULE DISPOSABLE 4 CT - 0819913011381,4 Weeks Ending 06-19-16,14.99,1,JUUL Refill Kits
Giant Eagle - GetGo-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY BRUULE DISPOSABLE 4 CT - 0819913011381,4 Weeks Ending 07-17-16,224.85,15,JUUL Refill Kits
Giant Eagle - GetGo-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY BRUULE DISPOSABLE 4 CT - 0819913011381,4 Weeks Ending 08-14-16,644.57,43,JUUL Refill Kits
Giant Eagle - GetGo-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY BRUULE DISPOSABLE 4 CT - 0819913011381,4 Weeks Ending 09-11-16,1274.15,85,JUUL Refill Kits
Giant Eagle - GetGo-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY BRUULE DISPOSABLE 4 CT - 0819913011381,4 Weeks Ending 10-09-16,1658.539747,104.2231953,JUUL Refill Kits
Giant Eagle - GetGo-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY BRUULE DISPOSABLE 4 CT - 0819913011381,4 Weeks Ending 11-06-16,2439.442978,136.5729535,JUUL Refill Kits
Giant Eagle - GetGo-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY BRUULE DISPOSABLE 4 CT - 0819913011381,4 Weeks Ending 12-04-16,2187.441546,130.5431571,JUUL Refill Kits
Giant Eagle - GetGo-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY BRUULE DISPOSABLE 4 CT - 0819913011381,4 Weeks Ending 01-01-17,3460.858714,207.5891765,JUUL Refill Kits
Giant Eagle - GetGo-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY BRUULE DISPOSABLE 4 CT - 0819913011381,4 Weeks Ending 01-29-17,3226.08,192,JUUL Refill Kits
Giant Eagle - GetGo-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY BRUULE DISPOSABLE 4 CT - 0819913011381,4 Weeks Ending 02-26-17,4453.542833,254.2337286,JUUL Refill Kits
Giant Eagle - GetGo-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY BRUULE DISPOSABLE 4 CT - 0819913011381,4 Weeks Ending 03-26-17,4695.2,280,JUUL Refill Kits
Giant Eagle - GetGo-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY BRUULE DISPOSABLE 4 CT - 0819913011381,4 Weeks Ending 04-23-17,6128.42,358,JUUL Refill Kits
Giant Eagle - GetGo-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY BRUULE DISPOSABLE 4 CT - 0819913011381,4 Weeks Ending 05-21-17,5603.67,333,JUUL Refill Kits
Giant Eagle - GetGo-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY BRUULE DISPOSABLE 4 CT - 0819913011381,4 Weeks Ending 06-18-17,11657.02,698,JUUL Refill Kits
Giant Eagle - GetGo-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY BRUULE DISPOSABLE 4 CT - 0819913011381,4 Weeks Ending 07-16-17,11869.71,729,JUUL Refill Kits
